sex,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,start,end,event,custody_duration,jail_duration_hours,two_year_recid
Male,Less than 25,African-American,0,5,0,3,4,-1.0,1.0,F,Driving While License Revoked,1,0,5,Medium,6,Medium,4,0,29,1,0.0,30.33111111111111,1
Male,Greater than 45,Caucasian,0,1,0,0,2,-43.0,43.0,F,Possession of Oxycodone,1,1,1,Low,1,Low,2,0,232,1,1.0,93.94666666666667,1
Male,Greater than 45,Caucasian,0,6,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,6,Medium,4,Low,0,1,43,0,14.0,40.0,1
Male,25 - 45,African-American,0,5,0,0,2,-26.0,700.0,M,Possess Cannabis/20 Grams Or Less,0,0,5,Medium,5,Medium,2,0,918,0,2.0,50.82805555555556,0
Female,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,M,DUI Level 0.15 Or Minor In Veh,0,0,2,Low,1,Low,0,0,745,0,1.0,15.112222222222222,0
Male,25 - 45,African-American,0,2,0,0,1,-1.0,1.0,M,Battery,0,0,2,Low,2,Low,1,1,757,0,2.0,50.76722222222222,0
Male,Less than 25,African-American,0,4,0,0,0,0.0,0.0,M,Resist/Obstruct W/O Violence,1,0,4,Low,6,Medium,0,1,11,0,2.0,19.73027777777778,1
Female,Greater than 45,Caucasian,0,1,0,0,2,0.0,0.0,M,Leaving Acc/Unattended Veh,0,0,1,Low,1,Low,2,0,1152,0,0.0,7.6325,0
Male,Less than 25,Caucasian,0,5,0,1,5,-22.0,22.0,F,arrest case no charge,1,1,5,Medium,6,Medium,5,0,632,1,1.0,141.22666666666666,1
Male,Greater than 45,African-American,0,1,0,0,1,-1.0,1.0,M,Resist/Obstruct W/O Violence,0,0,1,Low,3,Low,1,0,1132,0,1.0,22.84138888888889,0
Male,25 - 45,African-American,0,9,0,0,3,264.0,49.0,M,Operating W/O Valid License,0,0,9,High,7,Medium,3,0,264,0,77.0,1840.6122222222223,0
Male,25 - 45,African-American,0,8,3,1,8,-1.0,1.0,M,Battery,1,0,8,High,5,Medium,8,0,256,0,1.0,14.770277777777778,1
Male,Greater than 45,African-American,0,1,0,0,2,-1.0,1.0,M,DUI Property Damage/Injury,0,0,1,Low,1,Low,2,10,28,0,19.0,259.6197222222222,0
Male,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,Felony Battery (Dom Strang),0,0,1,Low,2,Low,0,0,760,0,1.0,13.346111111111112,0
Female,25 - 45,Hispanic,0,3,0,0,0,0.0,1.0,M,Battery,0,0,3,Low,3,Low,0,0,739,0,0.0,5.789722222222222,0
Male,25 - 45,Other,0,2,0,0,0,-1.0,1.0,F,Felony Batt(Great Bodily Harm),1,0,2,Low,1,Low,0,0,480,1,1.0,29.25027777777778,1
Male,25 - 45,Caucasian,0,7,1,0,5,145.0,50.0,F,arrest case no charge,1,1,7,Medium,2,Low,5,0,145,1,37.0,886.4,1
Male,Greater than 45,Caucasian,0,4,0,0,11,-104.0,104.0,F,Grand Theft in the 3rd Degree,0,0,4,Low,3,Low,11,0,106,0,56.0,2158.2366666666667,0
Male,25 - 45,African-American,0,4,0,0,2,0.0,2.0,M,Possess Cannabis/20 Grams Or Less,1,0,4,Low,3,Low,2,10,138,1,10.0,247.51361111111112,1
Male,25 - 45,African-American,0,10,0,0,2,-58.0,58.0,F,arrest case no charge,0,0,10,High,7,Medium,2,0,127,0,94.0,669.6583333333333,0
Male,Less than 25,African-American,0,7,2,2,4,-1.0,1.0,F,"Poss3,4 Methylenedioxymethcath",1,0,7,Medium,8,High,4,0,181,0,17.0,23.494722222222222,1
Male,25 - 45,Hispanic,0,1,0,0,0,0.0,1.0,M,DUI Property Damage/Injury,0,0,1,Low,1,Low,0,0,904,0,0.0,7.111111111111111,0
Male,Greater than 45,African-American,0,9,0,0,9,-91.0,1.0,F,Felony Petit Theft,1,0,9,High,4,Low,9,0,30,0,434.0,18.842777777777776,1
Male,Less than 25,Caucasian,0,7,0,0,5,-40.0,40.0,F,arrest case no charge,1,0,7,Medium,4,Low,5,0,189,0,9.0,893.9697222222222,1
Female,Less than 25,African-American,0,6,0,0,0,0.0,1.0,F,Robbery / No Weapon,0,0,6,Medium,7,Medium,0,1,1116,0,1.0,29.2775,0
Male,25 - 45,African-American,0,3,0,0,6,-1.0,1.0,F,arrest case no charge,0,0,3,Low,3,Low,6,0,899,0,1.0,17.563055555555554,0
Male,Less than 25,African-American,0,7,0,0,0,0.0,0.0,F,Uttering a Forged Instrument,1,0,7,Medium,7,Medium,0,1,13,1,58.0,22.236944444444443,1
Male,25 - 45,African-American,0,6,0,0,1,-1.0,1.0,M,Battery,1,1,6,Medium,5,Medium,1,63,804,1,97.0,1540.0525,0
Male,25 - 45,African-American,0,6,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,6,Medium,4,Low,2,0,1133,0,1.0,22.998055555555556,0
Male,Greater than 45,Caucasian,0,2,0,0,3,-4.0,395.0,M,Carry Open/Uncov Bev In Pub,0,0,2,Low,1,Low,3,0,977,0,0.0,-3.698611111111111,0
Male,25 - 45,African-American,0,4,0,0,7,-1.0,1.0,F,Driving While License Revoked,1,0,4,Low,3,Low,7,1,223,1,1.0,50.91916666666667,1
Male,Less than 25,African-American,0,9,0,1,6,0.0,0.0,F,Resist Officer w/Violence,1,0,9,High,8,High,6,46,183,1,12.0,1103.1747222222223,1
Male,25 - 45,Caucasian,0,2,0,0,2,-23.0,23.0,M,DUI Level 0.15 Or Minor In Veh,0,0,2,Low,2,Low,2,0,1087,0,0.0,1.6327777777777779,0
Male,25 - 45,Caucasian,0,3,0,0,4,-1.0,1.0,F,Driving While License Revoked,0,0,3,Low,4,Low,4,0,1089,0,1.0,24.273055555555555,0
Male,25 - 45,African-American,0,5,0,0,3,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,5,Medium,3,Low,3,1,871,0,2.0,51.64805555555556,0
Female,25 - 45,Hispanic,0,2,0,0,2,0.0,0.0,F,arrest case no charge,0,0,2,Low,1,Low,2,7,818,0,7.0,163.23166666666665,0
Male,25 - 45,Caucasian,0,3,0,0,0,-1.0,1.0,F,Crim Use of Personal ID Info,0,0,3,Low,2,Low,0,0,1098,0,1.0,21.05027777777778,0
Male,25 - 45,African-American,0,2,0,0,1,-1.0,1.0,F,Purchase Cannabis,0,0,2,Low,2,Low,1,0,923,0,1.0,25.564722222222223,0
Male,25 - 45,African-American,0,8,0,0,1,-30.0,30.0,F,arrest case no charge,1,1,8,High,5,Medium,1,0,55,0,8.0,105.35388888888889,1
Male,Less than 25,African-American,0,2,0,0,0,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,2,Low,3,Low,0,1,748,0,2.0,50.52916666666667,0
Male,25 - 45,Caucasian,0,8,0,1,11,-1.0,1.0,F,Possession of Cocaine,1,0,8,High,6,Medium,11,48,50,1,32.0,1181.1369444444445,1
Male,25 - 45,African-American,0,4,0,0,0,-1.0,1.0,M,Battery,0,0,4,Low,4,Low,0,0,831,0,1.0,15.175277777777778,0
Male,25 - 45,Other,0,1,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,1,Low,1,Low,1,0,914,0,1.0,23.335277777777776,0
Male,25 - 45,African-American,0,8,0,0,14,-1.0,0.0,F,arrest case no charge,1,0,8,High,3,Low,14,63,241,1,64.0,1538.713888888889,1
Male,Less than 25,Caucasian,0,4,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,4,Low,6,Medium,2,77,129,0,0.0,1865.316111111111,1
Male,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,F,Felony Driving While Lic Suspd,0,0,1,Low,1,Low,0,0,914,0,1.0,25.7025,0
Male,Greater than 45,African-American,0,1,0,0,0,0.0,0.0,F,Felony Battery (Dom Strang),0,0,1,Low,1,Low,0,1,823,0,1.0,26.61638888888889,0
Male,25 - 45,African-American,0,5,0,0,6,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,5,Medium,3,Low,6,0,20,1,0.0,13.584166666666667,1
Male,25 - 45,African-American,0,8,0,0,9,0.0,0.0,F,Aggravated Battery / Pregnant,1,1,8,High,6,Medium,9,1,108,1,1.0,22.996388888888887,1
Female,Less than 25,African-American,0,6,1,0,2,-12.0,12.0,F,Deliver Cannabis,1,0,6,Medium,7,Medium,2,0,859,1,12.0,296.6486111111111,0
Male,Greater than 45,Caucasian,0,1,0,0,1,-1.0,2.0,M,DUI Property Damage/Injury,0,0,1,Low,1,Low,1,2,956,0,3.0,78.31944444444444,0
Male,Greater than 45,Caucasian,0,6,0,0,4,-1.0,1.0,F,Uttering a Forged Instrument,0,0,6,Medium,5,Medium,4,118,896,0,119.0,2855.5408333333335,0
Female,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,Low,1,Low,0,0,861,0,1.0,23.123333333333335,0
Female,Less than 25,Caucasian,0,5,0,0,0,-1.0,1.0,M,Battery,0,0,5,Medium,4,Low,0,0,862,0,1.0,24.98361111111111,0
Female,25 - 45,African-American,0,3,0,0,5,-1.0,1.0,F,arrest case no charge,1,0,3,Low,3,Low,5,0,256,0,1.0,28.571666666666665,0
Male,25 - 45,Caucasian,0,2,0,0,3,47.0,11.0,F,arrest case no charge,1,0,2,Low,1,Low,3,0,47,1,8.0,197.65972222222223,1
Male,25 - 45,Hispanic,0,3,0,0,1,0.0,1.0,F,"Poss3,4 Methylenedioxymethcath",0,0,3,Low,3,Low,1,1,259,0,1.0,23.663611111111113,0
Male,25 - 45,African-American,0,7,0,2,6,-1.0,1.0,M,Criminal Mischief Damage <$200,1,0,7,Medium,5,Medium,6,0,244,1,9.0,20.550833333333333,1
Male,25 - 45,African-American,0,1,0,0,1,-1.0,1.0,F,Cruelty Toward Child,0,0,1,Low,2,Low,1,0,1123,0,1.0,21.723333333333333,0
Male,Greater than 45,Hispanic,0,1,0,0,0,-4.0,4.0,F,Uttering a Forged Instrument,0,0,1,Low,1,Low,0,0,1137,0,2.0,38.348333333333336,0
Male,Greater than 45,Caucasian,0,1,0,0,1,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,1,1,Low,1,Low,1,0,486,1,38.0,27.316944444444445,1
Female,Less than 25,African-American,0,6,1,0,1,294.0,1683.0,M,Reckless Driving,0,0,6,Medium,6,Medium,1,0,294,0,31.0,738.1111111111111,0
Male,25 - 45,Caucasian,0,6,0,0,0,-1.0,1.0,F,Battery on Law Enforc Officer,1,0,6,Medium,3,Low,0,4,187,1,1.0,118.00694444444444,1
Male,Greater than 45,African-American,0,2,0,0,5,0.0,0.0,M,Petit Theft,0,0,2,Low,1,Low,5,2,289,0,2.0,48.0525,0
Male,Greater than 45,Caucasian,0,2,0,0,1,-1.0,1.0,M,Battery,0,0,2,Low,2,Low,1,0,1166,0,1.0,14.315277777777778,0
Male,25 - 45,Other,0,4,0,0,1,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,4,Low,5,Medium,1,1,43,1,36.0,54.934444444444445,1
Male,Less than 25,Hispanic,0,5,0,1,2,-1.0,1.0,F,Poss Similitude of Drivers Lic,1,1,5,Medium,5,Medium,2,0,70,0,2.0,25.64638888888889,1
Male,25 - 45,African-American,0,6,0,0,7,-1.0,1.0,F,Felony Battery w/Prior Convict,1,0,6,Medium,3,Low,7,0,724,1,1.0,19.625,1
Male,25 - 45,African-American,0,8,0,0,16,-1.0,1.0,F,arrest case no charge,1,0,8,High,6,Medium,16,613,1075,1,423.0,4589.505833333334,1
Female,25 - 45,Caucasian,0,3,0,0,0,-1.0,1.0,M,Battery,0,0,3,Low,3,Low,0,1,836,0,2.0,47.22611111111111,0
Female,25 - 45,Caucasian,0,6,0,0,2,0.0,1.0,M,Assault,0,0,6,Medium,3,Low,2,117,1073,0,117.0,2810.7716666666665,0
Female,25 - 45,African-American,0,5,0,0,1,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,5,Medium,4,Low,1,1,489,0,15.0,42.13194444444444,0
Male,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,M,DUI Property Damage/Injury,0,0,2,Low,3,Low,0,0,830,0,1.0,14.935277777777777,0
Male,25 - 45,African-American,0,1,0,0,0,0.0,0.0,M,Battery,0,0,1,Low,1,Low,0,0,864,0,0.0,5.410555555555556,0
Male,25 - 45,Caucasian,0,3,0,0,5,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,3,Low,1,Low,5,0,1116,0,1.0,13.652222222222223,0
Male,25 - 45,African-American,0,3,0,0,0,-2.0,2.0,F,Poss Oxycodone W/Int/Sell/Del,0,0,3,Low,4,Low,0,0,1092,0,1.0,21.33,0
Male,25 - 45,African-American,0,9,0,0,12,-1.0,1.0,F,Tampering With Physical Evidence,1,0,9,High,9,High,12,2,200,1,3.0,68.90611111111112,1
Male,25 - 45,Asian,0,1,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,1,Low,1,Low,1,40,1176,0,41.0,979.9808333333333,0
Male,25 - 45,Caucasian,0,2,0,0,2,-22.0,23.0,F,Possession of Cocaine,0,0,2,Low,3,Low,2,0,1127,0,0.0,6.828055555555555,0
Male,25 - 45,African-American,0,4,0,0,0,0.0,1.0,F,Possession of Cocaine,0,0,4,Low,3,Low,0,4,670,0,12.0,92.44916666666667,0
Male,25 - 45,African-American,0,8,0,0,19,0.0,0.0,F,arrest case no charge,1,0,8,High,2,Low,19,220,886,0,1.0,5280.0697222222225,0
Female,Less than 25,Caucasian,0,7,0,0,1,-99.0,99.0,M,Battery,0,0,7,Medium,6,Medium,1,0,1039,0,65.0,1563.6719444444445,0
Female,25 - 45,Caucasian,0,7,0,0,0,-3.0,3.0,F,Possession of Cocaine,0,0,7,Medium,3,Low,0,0,1117,0,0.0,5.551666666666667,0
Male,25 - 45,Caucasian,0,5,0,0,0,-1.0,2.0,F,Possession of Cocaine,0,0,5,Medium,3,Low,0,0,910,0,0.0,-4.205277777777778,0
Male,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,Possession Child Pornography,0,0,1,Low,1,Low,0,2,1108,0,3.0,68.32083333333334,0
Male,25 - 45,Caucasian,0,2,0,0,4,-1.0,0.0,F,arrest case no charge,0,0,2,Low,1,Low,4,169,525,0,9.0,4077.5169444444446,0
Male,25 - 45,African-American,1,9,0,0,17,0.0,1.0,F,Poss Pyrrolidinobutiophenone,1,0,9,High,7,Medium,17,2,166,0,0.0,47.8675,1
Male,25 - 45,African-American,0,1,0,0,4,-26.0,26.0,F,arrest case no charge,1,1,1,Low,2,Low,4,0,421,0,0.0,621.6144444444444,1
Male,25 - 45,Caucasian,0,6,0,0,12,0.0,0.0,M,Criminal Mischief>$200<$1000,1,0,6,Medium,4,Low,12,39,250,1,39.0,938.8566666666667,1
Female,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,Possession of Cocaine,0,0,1,Low,1,Low,0,0,849,0,1.0,29.85388888888889,0
Female,Less than 25,African-American,0,9,0,0,4,0.0,1.0,F,Possession of Cocaine,1,1,9,High,6,Medium,4,2,291,1,1.0,48.806111111111115,1
Male,25 - 45,Caucasian,0,4,0,0,2,-1.0,1.0,F,arrest case no charge,1,0,4,Low,3,Low,2,0,328,1,1.0,23.781666666666666,1
Female,25 - 45,African-American,0,2,0,0,1,-21.0,117.0,M,Battery,0,0,2,Low,1,Low,1,0,1150,0,16.0,379.5647222222222,0
Male,Less than 25,Other,0,6,0,0,0,-1.0,1.0,F,Conspiracy Dealing Stolen Prop,0,0,6,Medium,4,Low,0,0,565,0,7.0,23.893055555555556,0
Female,25 - 45,Caucasian,0,6,0,0,1,39.0,126.0,F,arrest case no charge,0,0,6,Medium,2,Low,1,0,39,0,26.0,617.0363888888888,0
Female,Less than 25,African-American,0,7,0,1,0,-1.0,1.0,M,Battery,1,1,7,Medium,8,High,0,0,154,1,6.0,25.04,1
Male,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,Low,2,Low,0,0,732,0,1.0,20.613888888888887,0
Female,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,Low,1,Low,0,0,1053,0,1.0,24.287222222222223,0
Male,Greater than 45,Caucasian,0,1,0,0,4,-1.0,1.0,F,Felony Driving While Lic Suspd,1,0,1,Low,1,Low,4,0,387,1,1.0,28.999166666666667,1
Male,25 - 45,Hispanic,0,5,0,0,9,-1.0,1.0,F,Deliver Cocaine,0,0,5,Medium,3,Low,9,1,270,0,177.0,51.76888888888889,0
Male,25 - 45,African-American,1,9,0,0,7,0.0,0.0,F,Possession of Cocaine,1,0,9,High,7,Medium,7,2,342,0,30.0,47.72694444444444,1
Female,25 - 45,Hispanic,0,4,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,4,Low,3,Low,1,0,1133,0,1.0,29.94361111111111,0
Female,Less than 25,Caucasian,0,6,0,0,0,0.0,1.0,M,Battery,0,0,6,Medium,5,Medium,0,0,1103,0,0.0,7.196944444444444,0
Male,25 - 45,Caucasian,0,1,0,0,12,-26.0,26.0,F,arrest case no charge,0,0,1,Low,2,Low,12,0,737,0,13.0,319.3186111111111,0
Male,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,Felony DUI - Enhanced,1,1,1,Low,1,Low,0,2,2,1,9.0,67.06694444444445,1
Male,25 - 45,African-American,0,5,0,0,2,-1.0,1.0,M,Battery,0,0,5,Medium,4,Low,2,0,71,0,1.0,30.573055555555555,0
Male,25 - 45,African-American,0,2,0,0,1,-82.0,83.0,F,Aggravated Battery (Firearm),0,0,2,Low,2,Low,1,0,934,0,1.0,32.18055555555556,0
Male,25 - 45,African-American,0,1,0,0,0,0.0,1.0,M,Battery,0,0,1,Low,1,Low,0,0,1147,0,0.0,-10.658611111111112,0
Female,25 - 45,African-American,0,6,0,0,8,-23.0,23.0,F,arrest case no charge,1,0,6,Medium,4,Low,8,0,203,0,13.0,73.06222222222222,0
Female,25 - 45,Caucasian,0,6,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,6,Medium,3,Low,0,2,364,1,4.0,68.85888888888888,1
Female,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,M,Battery,1,0,2,Low,1,Low,0,0,382,1,1.0,29.531666666666666,1
Male,25 - 45,African-American,6,9,0,0,8,-1.0,1.0,M,Battery,1,1,9,High,8,High,8,0,132,1,1.0,18.75611111111111,1
Male,Less than 25,African-American,0,7,0,0,2,366.0,511.0,F,Pos Cannabis W/Intent Sel/Del,1,0,7,Medium,8,High,2,0,366,1,178.0,4276.658333333334,1
Female,25 - 45,Caucasian,0,4,0,0,1,-2.0,2.0,M,Assault,1,0,4,Low,3,Low,1,0,768,1,2.0,17.894166666666667,0
Male,25 - 45,Caucasian,0,4,0,0,3,-1.0,1.0,F,Possession of Cocaine,0,0,4,Low,2,Low,3,38,366,0,4.0,935.1661111111111,0
Male,25 - 45,Caucasian,0,9,0,0,5,-1.0,1.0,F,Driving While License Revoked,1,0,9,High,7,Medium,5,0,130,0,1.0,15.999444444444444,1
Male,Greater than 45,Caucasian,0,3,0,0,1,-1.0,1.0,F,Possession Of Heroin,1,0,3,Low,3,Low,1,0,21,1,23.0,23.3175,1
Male,Greater than 45,Other,0,5,0,0,0,-1.0,1.0,F,Possession of Cocaine,1,0,5,Medium,1,Low,0,6,254,1,1.0,169.54,1
Male,25 - 45,Hispanic,0,6,0,0,9,-52.0,47.0,F,arrest case no charge,0,0,6,Medium,7,Medium,9,0,66,0,14.0,1169.5233333333333,0
Male,25 - 45,Caucasian,0,1,0,0,1,-1.0,1.0,F,False Imprisonment,0,0,1,Low,2,Low,1,0,1039,0,1.0,16.619444444444444,0
Male,25 - 45,Caucasian,0,5,0,0,3,-1.0,1.0,F,arrest case no charge,0,0,5,Medium,2,Low,3,120,374,0,27.0,2903.196388888889,0
Male,25 - 45,Hispanic,0,1,0,0,0,-1.0,1.0,M,Battery,1,0,1,Low,1,Low,0,0,33,1,1.0,24.154444444444444,1
Male,Less than 25,African-American,0,9,2,6,8,30.0,234.0,F,arrest case no charge,1,1,9,High,5,Medium,8,0,2,1,1646.0,5855.787777777778,1
Male,Less than 25,Caucasian,0,3,0,0,1,-1.0,1.0,F,Burglary Unoccupied Dwelling,0,0,3,Low,6,Medium,1,0,1116,0,1.0,30.171944444444446,0
Male,Greater than 45,Caucasian,0,4,0,0,13,0.0,0.0,M,Battery,1,1,4,Low,3,Low,13,66,152,1,81.0,1587.87,1
Female,25 - 45,African-American,0,2,0,0,4,-13.0,13.0,F,arrest case no charge,0,0,2,Low,1,Low,4,0,599,0,0.0,18.217777777777776,0
Female,25 - 45,African-American,0,7,0,0,6,24.0,21.0,F,Driving While License Revoked,1,0,7,Medium,6,Medium,6,0,24,0,12.0,288.18,1
Male,25 - 45,Caucasian,0,2,0,0,4,0.0,0.0,M,Battery,1,1,2,Low,3,Low,4,1,91,1,26.0,25.139722222222222,1
Male,25 - 45,Caucasian,0,1,0,0,1,-1.0,1.0,F,Neglect Child / No Bodily Harm,0,0,1,Low,1,Low,1,0,1162,0,1.0,24.93111111111111,0
Male,25 - 45,African-American,0,6,0,0,2,-1.0,1.0,F,Sale/Del Cannabis At/Near Scho,0,0,6,Medium,3,Low,2,131,1093,0,132.0,3167.8219444444444,0
Male,25 - 45,African-American,0,4,0,0,8,-1.0,1.0,M,Battery,1,0,4,Low,3,Low,8,25,55,1,26.0,624.9911111111111,1
Male,Less than 25,African-American,0,3,0,0,1,-22.0,22.0,F,arrest case no charge,0,0,3,Low,5,Medium,1,0,932,0,22.0,537.2433333333333,0
Male,25 - 45,Asian,0,2,0,0,0,-1.0,1.0,M,Battery,0,0,2,Low,1,Low,0,0,837,0,1.0,24.42527777777778,0
Male,Greater than 45,Hispanic,0,1,0,0,1,-2.0,2.0,M,Operating W/O Valid License,0,0,1,Low,1,Low,1,0,795,0,1.0,20.853055555555557,0
Male,25 - 45,African-American,2,6,0,0,23,30.0,54.0,M,Possess Cannabis/20 Grams Or Less,1,1,6,Medium,8,High,23,0,30,1,32.0,765.7669444444444,1
Male,25 - 45,Caucasian,0,3,0,0,3,0.0,1.0,M,Disorderly Conduct,0,0,3,Low,1,Low,3,1,838,0,1.0,31.100555555555555,0
Male,25 - 45,African-American,0,9,0,0,7,-1.0,1.0,F,arrest case no charge,0,0,9,High,4,Low,7,57,1101,0,58.0,1393.7486111111111,0
Male,25 - 45,Caucasian,0,10,0,0,7,-1.0,1.0,F,Burglary Conveyance Armed,1,0,10,High,8,High,7,42,501,1,73.0,1036.2805555555556,1
Male,Less than 25,Caucasian,0,4,0,0,1,-11.0,11.0,F,Burglary Conveyance Assault/Bat,0,0,4,Low,7,Medium,1,0,834,0,11.0,264.6172222222222,0
Female,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,Disorderly Intoxication,0,0,1,Low,1,Low,0,0,868,0,0.0,4.519166666666667,0
Male,25 - 45,Caucasian,0,4,0,0,5,-1.0,1.0,M,Battery,1,0,4,Low,4,Low,5,0,204,1,1.0,17.489166666666666,1
Male,Greater than 45,African-American,0,7,0,0,11,-376.0,378.0,F,Strong Armed  Robbery,1,0,7,Medium,3,Low,11,0,661,1,320.0,7688.591111111111,1
Female,25 - 45,Hispanic,0,3,0,0,0,0.0,1.0,M,Prostitution/Lewd Act Assignation,0,0,3,Low,3,Low,0,0,1163,0,0.0,4.795277777777778,0
Male,25 - 45,African-American,0,2,1,0,1,-1.0,1.0,M,Aggravated Battery / Pregnant,0,0,2,Low,2,Low,1,1,799,0,2.0,45.007777777777775,0
Female,25 - 45,Caucasian,0,6,0,0,3,-2.0,2.0,F,Possession Of Heroin,1,1,6,Medium,2,Low,3,0,266,1,2.0,45.57388888888889,1
Male,Less than 25,Caucasian,0,2,0,0,2,0.0,0.0,M,Driving Under The Influence,0,0,2,Low,3,Low,2,0,736,0,0.0,5.071111111111111,0
Male,Greater than 45,Asian,0,1,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,1,Low,1,Low,0,0,869,0,1.0,19.380277777777778,0
Female,25 - 45,Caucasian,0,6,0,0,0,-1.0,2.0,M,Battery,0,0,6,Medium,3,Low,0,0,1093,0,0.0,-11.293611111111112,0
Female,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,F,Poss Contr Subst W/o Prescript,1,0,2,Low,1,Low,0,1,103,0,2.0,42.94138888888889,1
Female,25 - 45,Caucasian,0,2,0,1,1,0.0,0.0,F,Driving While License Revoked,0,0,2,Low,2,Low,1,0,1097,0,0.0,3.026111111111111,0
Male,25 - 45,African-American,0,5,0,0,0,-1.0,1.0,F,Uttering a Forged Instrument,0,0,5,Medium,4,Low,0,44,968,0,45.0,1080.1744444444444,0
Male,25 - 45,Hispanic,0,1,0,0,1,-1.0,1.0,F,Felony Battery (Dom Strang),0,0,1,Low,1,Low,1,3,832,0,4.0,100.42055555555555,0
Male,Less than 25,African-American,0,6,0,1,2,-1.0,1.0,F,Possession of Cocaine,1,0,6,Medium,6,Medium,2,7,56,1,14.0,182.22333333333333,1
Female,25 - 45,Caucasian,0,4,0,0,9,2.0,5.0,M,Petit Theft,1,0,4,Low,1,Low,9,0,2,1,1.0,16.050555555555555,1
Female,25 - 45,African-American,0,8,0,0,5,-1.0,1.0,M,arrest case no charge,0,0,8,High,7,Medium,5,1,1139,0,2.0,48.03611111111111,0
Female,Greater than 45,African-American,0,1,0,0,3,0.0,0.0,F,False 911 Call,0,0,1,Low,1,Low,3,0,809,0,0.0,5.151666666666666,0
Male,Less than 25,Hispanic,0,8,0,3,1,-25.0,25.0,F,Possession of Cocaine,0,0,8,High,6,Medium,1,0,233,0,20.0,20.751666666666665,0
Female,Less than 25,Hispanic,0,5,0,0,1,-1.0,1.0,F,arrest case no charge,1,0,5,Medium,5,Medium,1,1,761,1,2.0,52.31027777777778,0
Male,25 - 45,Hispanic,0,3,0,0,3,0.0,1.0,F,arrest case no charge,0,0,3,Low,2,Low,3,0,358,0,6.0,6.135277777777778,0
Male,25 - 45,African-American,0,2,0,0,0,0.0,1.0,F,Corrupt Public Servant,1,1,2,Low,3,Low,0,90,310,1,22.0,2166.0825,1
Female,25 - 45,African-American,0,3,0,0,0,-1.0,1.0,M,Battery,1,1,3,Low,3,Low,0,0,1038,1,1.0,27.346666666666668,0
Male,25 - 45,Caucasian,0,2,0,0,0,0.0,1.0,F,"Poss3,4 Methylenedioxymethcath",0,0,2,Low,2,Low,0,1,856,0,1.0,14.305555555555555,0
Male,25 - 45,African-American,0,3,0,0,2,-1.0,1.0,M,Battery,1,1,3,Low,3,Low,2,0,161,0,1.0,19.987222222222222,0
Female,25 - 45,Other,0,3,0,0,0,-1.0,1.0,F,Aggrav Battery w/Deadly Weapon,0,0,3,Low,3,Low,0,47,1080,0,48.0,1150.0216666666668,0
Male,Less than 25,African-American,0,9,0,2,2,-1.0,1.0,M,Battery,1,1,9,High,7,Medium,2,23,302,1,69.0,581.6619444444444,1
Male,Less than 25,African-American,5,10,1,0,10,0.0,1.0,F,Possession of Cocaine,1,1,10,High,9,High,10,0,24,1,133.0,5.498611111111111,1
Male,25 - 45,Hispanic,0,10,1,0,26,-1.0,1.0,F,Driving While License Revoked,1,0,10,High,6,Medium,26,117,201,1,118.0,2826.923888888889,1
Male,25 - 45,Hispanic,0,3,0,0,5,-1.0,1.0,F,Driving While License Revoked,0,0,3,Low,2,Low,5,0,1078,0,1.0,17.649722222222223,0
